scheme,domainLength,digitsInDomain,specialInDomain,dotsInDomain,numberDomainSegments,lengthSegmentsRatioDomain,pathLength,digitsInPath,specialInPath,numberQuersSegments,lengthQuerySegRatio,schemeInQuery,longestCharRatio,longestDigitRatio,phishWord,ip,phish
2,10,0,1,1,2,0.5,14,3,3,0,0.0,0,0.1875,0.09375,0,0,1
1,20,0,2,2,3,0.3333333333333333,16,0,3,1,1.0,1,0.0964912280701754,0.043859649122807,2,0,1
2,13,2,2,2,3,0.3333333333333333,28,5,4,0,0.0,0,0.1836734693877551,0.1020408163265306,0,0,1
2,27,0,2,2,3,0.3333333333333333,24,2,4,0,0.0,0,0.3220338983050847,0.0338983050847457,2,0,1
1,16,0,2,2,3,0.3333333333333333,22,5,3,0,0.0,0,0.2222222222222222,0.1111111111111111,0,0,1
1,16,0,2,2,3,0.3333333333333333,22,6,3,0,0.0,0,0.2,0.1333333333333333,2,0,1
2,14,3,1,1,2,0.5,15,3,4,0,0.0,0,0.1891891891891892,0.081081081081081,0,0,1
2,21,0,3,3,4,0.25,24,0,3,1,1.0,1,0.09375,0.03125,3,0,1
2,15,1,2,2,3,0.3333333333333333,96,13,20,0,0.0,0,0.0924369747899159,0.0504201680672268,0,0,1
2,19,0,2,2,3,0.3333333333333333,15,6,2,0,0.0,0,0.2857142857142857,0.1428571428571428,0,0,1
2,13,0,2,2,3,0.3333333333333333,22,5,4,1,1.0,1,0.1153846153846153,0.0961538461538461,0,0,1
2,14,0,1,1,2,0.5,71,11,14,0,0.0,0,0.1075268817204301,0.043010752688172,0,0,1
2,12,0,2,2,3,0.3333333333333333,13,3,2,0,0.0,0,0.1515151515151515,0.0606060606060606,0,0,1
1,15,0,1,1,2,0.5,64,0,10,0,0.0,0,0.1395348837209302,0.0,0,0,1
1,13,1,1,1,2,0.5,20,1,3,1,1.0,1,0.0891089108910891,0.0693069306930693,1,0,1
2,17,0,2,2,3,0.3333333333333333,25,2,4,0,0.0,0,0.24,0.02,0,0,1
2,14,0,1,1,2,0.5,36,0,6,0,0.0,0,0.1896551724137931,0.0,0,0,1
2,18,0,2,1,3,0.3333333333333333,10,2,1,0,0.0,0,0.1944444444444444,0.0555555555555555,0,0,1
1,16,0,2,2,3,0.3333333333333333,15,3,3,0,0.0,0,0.2105263157894736,0.0789473684210526,0,0,1
2,22,0,3,3,4,0.25,55,8,10,1,1.0,1,0.1052631578947368,0.0421052631578947,2,0,1
1,16,0,3,3,4,0.25,26,5,5,0,0.0,0,0.1632653061224489,0.0612244897959183,1,0,1
2,22,0,2,2,3,0.3333333333333333,93,8,18,0,0.0,0,0.1138211382113821,0.040650406504065,1,0,1
1,16,0,1,1,2,0.5,26,0,4,0,0.0,0,0.2653061224489796,0.0,0,0,1
1,12,0,1,1,2,0.5,12,1,2,0,0.0,0,0.2580645161290322,0.032258064516129,0,0,1
1,18,0,2,2,3,0.3333333333333333,29,6,5,0,0.0,0,0.1851851851851851,0.074074074074074,1,0,1
1,15,0,1,1,2,0.5,19,0,4,0,0.0,0,0.2682926829268293,0.0,2,0,1
2,16,0,2,2,3,0.3333333333333333,43,10,6,0,0.0,0,0.1492537313432835,0.1492537313432835,0,0,1
1,15,0,2,2,3,0.3333333333333333,21,3,4,0,0.0,0,0.1627906976744186,0.0697674418604651,1,0,1
2,16,0,2,2,3,0.3333333333333333,14,0,2,0,0.0,0,0.2368421052631578,0.0,0,0,1
2,13,1,2,2,3,0.3333333333333333,19,4,3,2,0.5,1,0.22,0.08,0,0,1
2,7,0,1,1,2,0.5,22,0,3,1,1.0,1,0.2112676056338028,0.0704225352112676,0,0,1
1,29,0,2,2,3,0.3333333333333333,24,0,3,0,0.0,0,0.35,0.0,1,0,1
1,19,0,1,1,2,0.5,12,0,3,0,0.0,0,0.3947368421052631,0.0,1,0,1
1,30,0,2,2,3,0.3333333333333333,9,2,3,0,0.0,0,0.4130434782608695,0.0434782608695652,1,0,1
2,21,0,2,2,3,0.3333333333333333,115,14,20,0,0.0,0,0.0902777777777777,0.0347222222222222,0,0,1
1,11,0,2,2,3,0.3333333333333333,24,7,3,0,0.0,0,0.238095238095238,0.1666666666666666,0,0,1
1,17,0,2,2,3,0.3333333333333333,54,1,10,0,0.0,0,0.1282051282051282,0.0128205128205128,4,0,1
1,19,0,1,1,2,0.5,16,0,3,0,0.0,0,0.2857142857142857,0.0,2,0,1
2,17,0,1,1,2,0.5,15,0,3,1,1.0,1,0.134020618556701,0.0721649484536082,2,0,1
1,16,0,2,2,3,0.3333333333333333,18,0,3,1,1.0,1,0.1078431372549019,0.0588235294117647,4,0,1
2,18,0,3,3,4,0.25,14,0,2,0,0.0,0,0.225,0.0,1,0,1
2,19,0,2,2,3,0.3333333333333333,65,0,12,0,0.0,0,0.1304347826086956,0.0,2,0,1
1,14,0,3,2,4,0.25,36,0,5,3,0.3333333333333333,1,0.1034482758620689,0.0229885057471264,2,0,1
2,16,0,2,2,3,0.3333333333333333,71,0,11,0,0.0,0,0.1473684210526315,0.0,0,0,1
1,10,0,1,1,2,0.5,10,0,2,3,0.3333333333333333,1,0.109090909090909,0.0545454545454545,1,0,1
1,15,0,1,1,2,0.5,14,4,3,0,0.0,0,0.3333333333333333,0.1111111111111111,1,0,1
2,15,0,3,2,4,0.25,31,0,5,0,0.0,0,0.1481481481481481,0.0,1,0,1
1,18,0,2,1,3,0.3333333333333333,25,0,2,0,0.0,0,0.44,0.0,0,0,1
2,15,0,1,1,2,0.5,39,4,6,0,0.0,0,0.1774193548387097,0.064516129032258,2,0,1
1,14,0,2,2,3,0.3333333333333333,26,8,6,0,0.0,0,0.1276595744680851,0.0851063829787234,3,0,1
1,11,0,1,1,2,0.5,15,2,4,1,1.0,1,0.1184210526315789,0.0789473684210526,0,0,1
2,16,0,1,1,2,0.5,76,0,11,0,0.0,0,0.12,0.0,0,0,1
2,8,0,1,1,2,0.5,16,0,4,0,0.0,0,0.15625,0.0,0,0,1
1,15,0,2,2,3,0.3333333333333333,20,4,4,0,0.0,0,0.1666666666666666,0.0952380952380952,0,0,1
2,14,0,3,2,4,0.25,50,0,9,0,0.0,0,0.125,0.0,1,0,1
1,15,4,2,2,3,0.3333333333333333,13,4,2,0,0.0,0,0.2,0.1142857142857142,0,0,1
1,12,0,1,1,2,0.5,27,0,4,0,0.0,0,0.1956521739130435,0.0,2,0,1
2,13,0,1,1,2,0.5,28,0,4,0,0.0,0,0.1836734693877551,0.0,1,0,1
1,21,0,3,3,4,0.25,65,5,13,0,0.0,0,0.086021505376344,0.010752688172043,3,0,1
1,16,0,1,1,2,0.5,10,3,3,0,0.0,0,0.3636363636363636,0.0909090909090909,1,0,1
1,24,0,1,1,2,0.5,60,8,13,0,0.0,0,0.2197802197802197,0.0439560439560439,1,0,1
2,22,0,2,2,3,0.3333333333333333,24,0,5,1,1.0,1,0.1451612903225806,0.0,1,0,1
2,18,0,1,1,2,0.5,45,1,11,0,0.0,0,0.1971830985915492,0.0140845070422535,1,0,1
1,16,0,2,2,3,0.3333333333333333,22,6,4,0,0.0,0,0.1777777777777777,0.1333333333333333,0,0,1
1,14,0,2,2,3,0.3333333333333333,18,5,3,0,0.0,0,0.1538461538461538,0.1282051282051282,0,0,1
1,23,0,3,3,4,0.25,40,6,9,0,0.0,0,0.1857142857142857,0.0571428571428571,0,0,1
1,25,0,4,3,5,0.2,56,3,9,0,0.0,0,0.1363636363636363,0.034090909090909,0,0,1
1,20,0,2,2,3,0.3333333333333333,7,1,2,1,1.0,1,0.2307692307692307,0.0192307692307692,0,0,1
1,14,0,1,1,2,0.5,52,1,10,0,0.0,0,0.136986301369863,0.0136986301369863,2,0,1
2,10,3,1,1,2,0.5,54,0,8,0,0.0,0,0.1111111111111111,0.0416666666666666,0,0,1
1,15,0,1,1,2,0.5,31,4,5,0,0.0,0,0.1698113207547169,0.0377358490566037,0,0,1
1,13,0,2,2,3,0.3333333333333333,17,3,3,0,0.0,0,0.1891891891891892,0.081081081081081,2,0,1
1,20,0,2,2,3,0.3333333333333333,17,4,3,0,0.0,0,0.2727272727272727,0.0909090909090909,0,0,1
2,16,0,2,2,3,0.3333333333333333,70,0,9,0,0.0,0,0.1063829787234042,0.0,3,0,1
2,17,0,2,2,3,0.3333333333333333,71,17,11,0,0.0,0,0.09375,0.03125,1,0,1
2,17,0,1,1,2,0.5,56,0,8,0,0.0,0,0.1604938271604938,0.0,1,0,1
2,13,0,1,1,2,0.5,17,3,4,1,1.0,1,0.1632653061224489,0.0816326530612244,1,0,1
1,10,0,2,2,3,0.3333333333333333,22,0,3,1,1.0,1,0.196078431372549,0.1176470588235294,1,0,1
1,13,4,1,1,2,0.5,1,0,1,0,0.0,0,0.238095238095238,0.1904761904761904,0,0,1
2,16,0,2,2,3,0.3333333333333333,29,0,4,1,1.0,1,0.0761904761904762,0.019047619047619,5,0,1
2,14,0,1,1,2,0.5,17,4,2,0,0.0,0,0.282051282051282,0.1025641025641025,0,0,1
1,14,0,1,1,2,0.5,44,16,8,0,0.0,0,0.1692307692307692,0.1384615384615384,0,0,1
1,17,0,2,1,3,0.3333333333333333,33,0,5,0,0.0,0,0.1929824561403508,0.0,0,0,1
2,9,1,1,1,2,0.5,15,0,3,0,0.0,0,0.21875,0.03125,1,0,1
1,15,0,2,2,3,0.3333333333333333,11,0,2,0,0.0,0,0.2727272727272727,0.0,2,0,1
1,17,0,2,2,3,0.3333333333333333,26,7,4,0,0.0,0,0.18,0.14,1,0,1
1,13,0,1,1,2,0.5,21,7,3,0,0.0,0,0.2195121951219512,0.1707317073170731,0,0,1
1,25,0,2,2,3,0.3333333333333333,42,7,9,0,0.0,0,0.2027027027027027,0.0675675675675675,2,0,1
2,19,2,1,1,2,0.5,22,0,3,0,0.0,0,0.2653061224489796,0.0408163265306122,2,0,1
2,9,0,1,1,2,0.5,35,3,5,0,0.0,0,0.2307692307692307,0.0576923076923076,0,0,1
1,16,1,2,2,3,0.3333333333333333,1,0,1,0,0.0,0,0.25,0.0416666666666666,0,0,1
1,13,0,1,1,2,0.5,20,0,4,1,1.0,1,0.108433734939759,0.036144578313253,4,0,1
1,39,0,7,2,8,0.125,10,4,2,0,0.0,0,0.1428571428571428,0.0714285714285714,2,0,1
2,18,0,3,3,4,0.25,9,0,1,16,0.0625,1,0.0817307692307692,0.0192307692307692,3,0,1
1,25,0,3,3,4,0.25,53,10,10,0,0.0,0,0.1647058823529411,0.0470588235294117,2,0,1
2,14,0,1,1,2,0.5,72,3,15,0,0.0,0,0.1063829787234042,0.0212765957446808,1,0,1
1,23,0,2,2,3,0.3333333333333333,21,3,3,0,0.0,0,0.2941176470588235,0.0588235294117647,0,0,1
2,15,0,2,2,3,0.3333333333333333,16,11,2,0,0.0,0,0.2051282051282051,0.282051282051282,0,0,1
1,17,0,1,1,2,0.5,35,6,8,0,0.0,0,0.2203389830508474,0.0677966101694915,0,0,1
1,36,2,2,2,3,0.3333333333333333,1,0,1,0,0.0,0,0.6590909090909091,0.0454545454545454,1,0,1
2,16,0,1,1,2,0.5,48,11,10,0,0.0,0,0.1805555555555555,0.0555555555555555,2,0,1
2,12,0,2,2,3,0.3333333333333333,29,0,5,3,0.3333333333333333,1,0.1011904761904761,0.0238095238095238,0,0,1
2,25,0,4,2,5,0.2,121,54,41,0,0.0,0,0.0389610389610389,0.0259740259740259,1,0,1
1,25,0,3,3,4,0.25,29,2,3,0,0.0,0,0.2459016393442623,0.0327868852459016,0,0,1
2,13,0,1,1,2,0.5,85,0,18,1,1.0,1,0.0629370629370629,0.0209790209790209,0,0,1
2,15,0,2,2,3,0.3333333333333333,3,0,1,1,1.0,1,0.1587301587301587,0.0158730158730158,0,0,1
2,27,0,2,2,3,0.3333333333333333,110,7,16,0,0.0,0,0.096551724137931,0.0275862068965517,3,0,1
1,13,0,2,2,3,0.3333333333333333,15,3,3,0,0.0,0,0.1428571428571428,0.0857142857142857,0,0,1
1,23,1,3,2,4,0.25,37,9,6,0,0.0,0,0.1940298507462686,0.0597014925373134,0,0,1
2,26,0,2,2,3,0.3333333333333333,19,0,4,0,0.0,0,0.3773584905660377,0.0,0,0,1
2,12,0,1,1,2,0.5,13,0,1,0,0.0,0,0.3636363636363636,0.0,1,0,1
2,19,0,2,1,3,0.3333333333333333,37,0,4,0,0.0,0,0.21875,0.0,2,0,1
1,13,0,2,2,3,0.3333333333333333,15,0,2,1,1.0,1,0.0472972972972973,0.0135135135135135,1,0,1
2,54,17,6,2,6,0.1666666666666666,56,3,11,0,0.0,0,0.0847457627118644,0.0508474576271186,3,0,1
2,28,0,3,3,4,0.25,30,0,5,0,0.0,0,0.2575757575757575,0.0,2,0,1
1,12,0,2,2,3,0.3333333333333333,33,3,5,0,0.0,0,0.1153846153846153,0.0576923076923076,3,0,1
1,28,2,6,2,5,0.2,1,0,1,0,0.0,0,0.1944444444444444,0.0277777777777777,0,0,1
2,24,4,3,3,4,0.25,19,4,3,0,0.0,0,0.196078431372549,0.0784313725490196,0,0,1
2,23,0,3,2,4,0.25,19,0,3,0,0.0,0,0.16,0.0,1,0,1
2,14,0,1,1,2,0.5,37,0,6,0,0.0,0,0.1694915254237288,0.0,1,0,1
1,17,0,1,1,2,0.5,187,84,63,0,0.0,0,0.0616113744075829,0.0094786729857819,1,0,1
2,35,0,2,2,3,0.3333333333333333,47,6,9,0,0.0,0,0.2444444444444444,0.0444444444444444,2,0,1
1,14,1,2,2,3,0.3333333333333333,22,3,4,0,0.0,0,0.1627906976744186,0.0697674418604651,1,0,1
2,20,0,2,2,3,0.3333333333333333,120,2,17,0,0.0,0,0.081081081081081,0.0135135135135135,3,0,1
1,19,0,2,2,3,0.3333333333333333,15,0,2,1,1.0,1,0.15,0.05,2,0,1
2,19,0,2,2,3,0.3333333333333333,97,11,17,0,0.0,0,0.0967741935483871,0.0403225806451612,2,0,1
2,21,0,1,1,2,0.5,87,8,12,0,0.0,0,0.146551724137931,0.0344827586206896,1,0,1
1,44,0,2,2,3,0.3333333333333333,43,6,9,0,0.0,0,0.2659574468085106,0.0425531914893617,2,0,1
2,24,0,3,3,4,0.25,25,0,3,0,0.0,0,0.2280701754385964,0.0,0,0,1
1,7,0,1,1,2,0.5,12,3,3,0,0.0,0,0.1538461538461538,0.1153846153846153,0,0,1
1,13,0,2,2,3,0.3333333333333333,14,0,3,1,1.0,1,0.0983606557377049,0.0655737704918032,2,0,1
1,11,0,2,2,3,0.3333333333333333,1,0,1,2,0.5,1,0.0618556701030927,0.1030927835051546,0,0,1
2,17,0,2,2,3,0.3333333333333333,31,1,5,0,0.0,0,0.2321428571428571,0.0178571428571428,2,0,1
2,24,0,2,2,3,0.3333333333333333,83,8,11,0,0.0,0,0.1043478260869565,0.0434782608695652,3,0,1
2,26,0,2,2,3,0.3333333333333333,28,0,4,0,0.0,0,0.3064516129032258,0.0,1,0,1
1,14,0,2,2,3,0.3333333333333333,10,0,2,2,0.5,1,0.2075471698113207,0.0,0,0,1
2,16,0,1,1,2,0.5,18,0,2,0,0.0,0,0.2857142857142857,0.0,1,0,1
2,13,0,1,1,2,0.5,71,10,13,0,0.0,0,0.0978260869565217,0.0760869565217391,1,0,1
1,17,0,2,2,3,0.3333333333333333,31,8,5,0,0.0,0,0.1818181818181818,0.0727272727272727,1,0,1
1,24,0,3,2,4,0.25,23,9,3,0,0.0,0,0.1481481481481481,0.1666666666666666,4,0,1
1,20,0,1,1,2,0.5,85,5,13,0,0.0,0,0.1517857142857142,0.0446428571428571,3,0,1
1,18,1,3,2,4,0.25,27,0,4,0,0.0,0,0.1538461538461538,0.0192307692307692,0,0,1
1,24,0,2,2,3,0.3333333333333333,32,0,5,0,0.0,0,0.2539682539682539,0.0,2,0,1
2,30,0,3,2,4,0.25,72,4,10,0,0.0,0,0.1363636363636363,0.0363636363636363,1,0,1
1,6,2,1,1,2,0.5,32,5,3,0,0.0,0,0.3333333333333333,0.1111111111111111,0,0,1
2,15,0,1,1,2,0.5,24,0,5,0,0.0,0,0.2553191489361702,0.0,0,0,1
2,16,0,3,3,4,0.25,36,0,7,1,1.0,1,0.0588235294117647,0.0336134453781512,1,0,1
1,30,0,2,2,3,0.3333333333333333,27,0,4,0,0.0,0,0.265625,0.0,0,0,1
2,16,0,3,2,4,0.25,20,0,3,0,0.0,0,0.1818181818181818,0.0,1,0,1
1,17,0,1,1,2,0.5,199,65,63,0,0.0,0,0.0627802690582959,0.0089686098654708,2,0,1
2,16,0,2,1,3,0.3333333333333333,21,0,3,1,1.0,1,0.173076923076923,0.0192307692307692,0,0,1
2,25,0,2,2,3,0.3333333333333333,64,7,10,0,0.0,0,0.1752577319587628,0.0515463917525773,2,0,1
1,28,0,2,2,3,0.3333333333333333,67,4,12,0,0.0,0,0.2058823529411764,0.0196078431372549,0,0,1
1,20,0,1,1,2,0.5,47,0,6,0,0.0,0,0.2162162162162162,0.0,3,0,1
2,14,0,1,1,2,0.5,20,0,3,0,0.0,0,0.2619047619047619,0.0,1,0,1
1,15,3,2,2,3,0.3333333333333333,79,27,28,5,0.2,1,0.0344827586206896,0.0551724137931034,0,0,1
1,26,0,3,3,4,0.25,57,3,9,1,1.0,1,0.0918367346938775,0.0306122448979591,2,0,1
1,14,0,2,2,3,0.3333333333333333,13,0,2,0,0.0,0,0.2058823529411764,0.0,0,0,1
2,22,0,2,2,3,0.3333333333333333,4,0,2,7,0.1428571428571428,1,0.175,0.05,2,0,1
1,20,0,2,2,3,0.3333333333333333,25,0,6,1,1.0,1,0.1833333333333333,0.0,1,0,1
1,54,12,10,4,11,0.0909090909090909,51,18,11,1,1.0,1,0.0737704918032786,0.0327868852459016,2,0,1
2,11,0,2,2,3,0.3333333333333333,42,4,6,0,0.0,0,0.1639344262295081,0.0655737704918032,0,0,1
2,18,0,2,2,3,0.3333333333333333,45,0,11,0,0.0,0,0.1408450704225352,0.0,0,0,1
2,13,10,1,1,2,0.5,9,0,1,5,0.2,1,0.0952380952380952,0.119047619047619,0,0,1
1,26,0,2,2,3,0.3333333333333333,51,6,11,0,0.0,0,0.2142857142857142,0.0476190476190476,2,0,1
2,14,4,2,2,3,0.3333333333333333,18,6,3,0,0.0,0,0.125,0.15,0,0,1
2,23,0,2,2,3,0.3333333333333333,1,0,1,0,0.0,0,0.5,0.0,1,0,1
2,15,3,2,1,3,0.3333333333333333,132,35,38,0,0.0,0,0.0709677419354838,0.0193548387096774,1,0,1
2,11,0,1,1,2,0.5,53,0,9,0,0.0,0,0.0972222222222222,0.0,1,0,1
1,14,2,2,2,3,0.3333333333333333,10,0,2,1,1.0,1,0.0869565217391304,0.0579710144927536,0,0,1
1,16,0,3,2,4,0.25,46,11,9,0,0.0,0,0.1304347826086956,0.0579710144927536,0,0,1
1,11,3,1,1,2,0.5,25,3,4,0,0.0,0,0.1627906976744186,0.0697674418604651,1,0,1
2,13,0,1,1,2,0.5,8,6,2,0,0.0,0,0.3103448275862069,0.2068965517241379,0,0,1
1,20,4,3,1,3,0.3333333333333333,19,0,3,1,1.0,1,0.0919540229885057,0.1034482758620689,1,0,1
2,20,0,3,2,4,0.25,45,13,9,0,0.0,0,0.1095890410958904,0.0684931506849315,1,0,1
1,24,0,2,2,3,0.3333333333333333,64,0,12,0,0.0,0,0.1263157894736842,0.0,0,0,1
1,12,1,2,2,3,0.3333333333333333,10,0,2,1,1.0,1,0.1136363636363636,0.0454545454545454,1,0,1
1,16,0,2,2,3,0.3333333333333333,18,0,2,0,0.0,0,0.2926829268292683,0.0,0,0,1
2,16,0,1,1,2,0.5,41,7,5,0,0.0,0,0.2,0.1076923076923077,1,0,1
1,15,0,2,2,3,0.3333333333333333,17,5,3,0,0.0,0,0.1794871794871795,0.1282051282051282,0,0,1
2,11,0,1,1,2,0.5,18,0,4,0,0.0,0,0.1891891891891892,0.0,0,0,1
2,19,0,1,1,2,0.5,28,0,4,0,0.0,0,0.2545454545454545,0.0,2,0,1
1,23,4,3,2,3,0.3333333333333333,33,4,6,3,0.3333333333333333,1,0.0075537478210342,0.0023242300987797,4,0,1
2,15,0,1,1,2,0.5,48,3,8,0,0.0,0,0.1549295774647887,0.0422535211267605,2,0,1
1,12,1,1,1,2,0.5,18,2,3,0,0.0,0,0.1351351351351351,0.054054054054054,0,0,1
2,15,0,3,2,4,0.25,44,6,7,1,1.0,1,0.1375,0.0875,1,0,1
1,15,0,2,2,3,0.3333333333333333,12,0,2,0,0.0,0,0.2352941176470588,0.0,2,0,1
2,17,0,2,2,3,0.3333333333333333,39,1,6,0,0.0,0,0.15625,0.015625,2,0,1
1,29,2,2,2,3,0.3333333333333333,41,7,8,5,0.2,1,0.1652892561983471,0.0661157024793388,1,0,1
2,11,0,1,1,2,0.5,52,4,9,0,0.0,0,0.1126760563380281,0.056338028169014,1,0,1
2,22,0,1,1,2,0.5,23,0,4,0,0.0,0,0.3396226415094339,0.0,1,0,1
1,19,0,2,2,3,0.3333333333333333,31,0,5,0,0.0,0,0.2105263157894736,0.0,0,0,1
2,9,0,1,1,2,0.5,16,0,4,0,0.0,0,0.1818181818181818,0.0,0,0,1
1,27,0,3,3,4,0.25,19,3,3,0,0.0,0,0.3018867924528302,0.0566037735849056,2,0,1
2,18,0,2,2,3,0.3333333333333333,103,24,24,0,0.0,0,0.1007751937984496,0.0775193798449612,2,0,1
2,14,0,2,2,3,0.3333333333333333,33,2,6,0,0.0,0,0.1818181818181818,0.0181818181818181,0,0,1
1,11,0,2,1,3,0.3333333333333333,24,1,4,1,1.0,1,0.074074074074074,0.0185185185185185,0,0,1
2,15,0,2,2,3,0.3333333333333333,44,2,6,1,1.0,1,0.1098901098901098,0.0219780219780219,4,0,1
2,28,0,2,2,3,0.3333333333333333,27,0,6,0,0.0,0,0.3333333333333333,0.0,1,0,1
1,32,0,4,2,5,0.2,74,4,16,0,0.0,0,0.079646017699115,0.0088495575221238,3,0,1
2,12,0,2,2,3,0.3333333333333333,59,6,9,0,0.0,0,0.1772151898734177,0.0759493670886076,2,0,1
2,25,0,4,4,5,0.2,30,25,5,0,0.0,0,0.1269841269841269,0.1111111111111111,1,0,1
1,13,0,2,2,3,0.3333333333333333,214,69,73,0,0.0,0,0.0213675213675213,0.017094017094017,0,0,1
1,17,0,2,2,3,0.3333333333333333,26,0,3,0,0.0,0,0.24,0.0,0,0,1
1,14,0,2,1,3,0.3333333333333333,40,0,9,0,0.0,0,0.1311475409836065,0.0,1,0,1
1,18,0,1,1,2,0.5,8,0,3,0,0.0,0,0.4242424242424242,0.0,0,0,1
2,12,2,1,1,2,0.5,77,25,28,0,0.0,0,0.0721649484536082,0.0206185567010309,0,0,1
1,26,0,3,2,4,0.25,29,0,5,0,0.0,0,0.1774193548387097,0.0,1,0,1
1,11,0,1,1,2,0.5,10,0,2,1,1.0,1,0.144927536231884,0.0579710144927536,0,0,1
2,24,0,2,2,3,0.3333333333333333,202,41,70,0,0.0,0,0.0683760683760683,0.0085470085470085,1,0,1
1,17,0,1,1,2,0.5,182,68,60,0,0.0,0,0.058252427184466,0.0097087378640776,0,0,1
1,20,0,3,3,4,0.25,4,0,1,3,0.3333333333333333,1,0.1206896551724138,0.0172413793103448,2,0,1
2,17,0,2,2,3,0.3333333333333333,25,1,4,0,0.0,0,0.18,0.02,0,0,1
1,21,0,2,2,3,0.3333333333333333,16,4,3,0,0.0,0,0.2954545454545454,0.0909090909090909,0,0,1
1,14,0,1,1,2,0.5,16,0,5,0,0.0,0,0.2702702702702703,0.0,0,0,1
2,16,0,3,3,4,0.25,28,2,4,0,0.0,0,0.2115384615384615,0.0384615384615384,1,0,1
1,22,0,3,3,4,0.25,45,0,6,1,1.0,1,0.0993377483443708,0.0463576158940397,4,0,1
1,25,0,2,2,3,0.3333333333333333,30,0,5,0,0.0,0,0.1612903225806451,0.0,1,0,1
1,13,0,2,2,3,0.3333333333333333,36,4,4,0,0.0,0,0.3035714285714285,0.0714285714285714,0,0,1
2,21,0,2,2,3,0.3333333333333333,54,0,10,0,0.0,0,0.1686746987951807,0.0,0,0,1
2,30,0,4,2,5,0.2,37,0,6,0,0.0,0,0.12,0.0,3,0,1
2,36,0,3,3,4,0.25,39,0,6,0,0.0,0,0.3012048192771084,0.0,4,0,1
1,17,0,2,2,3,0.3333333333333333,27,0,4,0,0.0,0,0.1764705882352941,0.0,0,0,1
1,8,0,1,1,2,0.5,20,8,3,0,0.0,0,0.1428571428571428,0.1714285714285714,0,0,1
2,17,0,2,1,3,0.3333333333333333,38,0,6,0,0.0,0,0.1587301587301587,0.0,0,0,1
1,19,0,1,1,2,0.5,1,0,1,0,0.0,0,0.5555555555555556,0.0,0,0,1
1,12,0,2,2,3,0.3333333333333333,13,0,2,1,1.0,1,0.1923076923076923,0.0192307692307692,0,0,1
1,10,3,2,2,3,0.3333333333333333,28,0,6,0,0.0,0,0.2,0.0666666666666666,0,0,1
2,12,0,1,1,2,0.5,68,4,10,0,0.0,0,0.1590909090909091,0.0454545454545454,0,0,1
2,11,0,1,1,2,0.5,44,0,7,0,0.0,0,0.1587301587301587,0.0,0,0,1
1,15,0,2,2,3,0.3333333333333333,38,4,7,0,0.0,0,0.1333333333333333,0.0666666666666666,1,0,1
2,20,0,1,1,2,0.5,46,0,7,0,0.0,0,0.2162162162162162,0.0,2,0,1
2,16,0,2,2,3,0.3333333333333333,51,7,6,0,0.0,0,0.1866666666666666,0.04,0,0,1
2,33,0,4,2,5,0.2,30,0,3,0,0.0,0,0.1971830985915492,0.0,0,0,1
1,12,0,1,1,2,0.5,35,3,5,0,0.0,0,0.1666666666666666,0.0555555555555555,1,0,1
1,24,0,2,2,3,0.3333333333333333,126,6,23,0,0.0,0,0.10828025477707,0.019108280254777,1,0,1
1,26,0,3,3,4,0.25,10,0,1,1,1.0,1,0.0306406685236768,0.0027855153203342,2,0,1
2,17,0,2,2,3,0.3333333333333333,45,20,7,0,0.0,0,0.1285714285714285,0.0571428571428571,1,0,1
1,17,0,2,1,3,0.3333333333333333,19,0,3,0,0.0,0,0.1860465116279069,0.0,1,0,1
1,14,0,2,2,3,0.3333333333333333,24,8,5,0,0.0,0,0.1555555555555555,0.0888888888888888,1,0,1
1,17,0,1,1,2,0.5,25,2,5,0,0.0,0,0.2653061224489796,0.0408163265306122,0,0,1
1,18,0,3,2,4,0.25,54,5,10,0,0.0,0,0.1265822784810126,0.0379746835443038,1,0,1
1,15,0,2,2,3,0.3333333333333333,9,0,2,1,1.0,1,0.2195121951219512,0.048780487804878,1,0,1
1,14,0,1,1,2,0.5,8,0,2,0,0.0,0,0.3448275862068966,0.0,0,0,1
2,11,6,1,1,2,0.5,9,6,3,0,0.0,0,0.1785714285714285,0.2142857142857142,0,0,1
1,12,0,1,1,2,0.5,12,0,2,0,0.0,0,0.3225806451612903,0.0,0,0,1
2,30,0,2,2,3,0.3333333333333333,1,0,1,0,0.0,0,0.5641025641025641,0.0,1,0,1
2,16,0,2,2,3,0.3333333333333333,43,10,7,0,0.0,0,0.1194029850746268,0.0597014925373134,0,0,1
2,21,4,3,2,4,0.25,13,4,3,0,0.0,0,0.1666666666666666,0.0952380952380952,0,0,1
1,14,0,2,2,3,0.3333333333333333,23,8,3,0,0.0,0,0.1818181818181818,0.1818181818181818,0,0,1
1,11,0,1,1,2,0.5,11,0,2,1,1.0,1,0.2571428571428571,0.0285714285714285,1,0,1
2,22,0,3,3,4,0.25,37,0,4,0,0.0,0,0.1791044776119403,0.0,2,0,1
1,15,0,1,1,2,0.5,60,0,9,0,0.0,0,0.1341463414634146,0.0,3,0,1
1,16,0,2,2,3,0.3333333333333333,1,0,1,0,0.0,0,0.4166666666666667,0.0,0,0,1
1,16,0,3,2,4,0.25,31,0,3,0,0.0,0,0.2592592592592592,0.0,0,0,1
2,23,0,3,2,4,0.25,32,3,5,0,0.0,0,0.2063492063492063,0.0476190476190476,1,0,1
